date,topic,Argentina_sentiment,Argentina_count,Australia_sentiment,Australia_count,Brazil_sentiment,Brazil_count,Canada_sentiment,Canada_count,China_sentiment,China_count,Czechia_sentiment,Czechia_count,Egypt_sentiment,Egypt_count,France_sentiment,France_count,Germany_sentiment,Germany_count,Hungary_sentiment,Hungary_count,India_sentiment,India_count,Israel_sentiment,Israel_count,Italy_sentiment,Italy_count,Japan_sentiment,Japan_count,"Korea, Republic of_sentiment","Korea, Republic of_count",Mexico_sentiment,Mexico_count,New Zealand_sentiment,New Zealand_count,Nigeria_sentiment,Nigeria_count,Pakistan_sentiment,Pakistan_count,Philippines_sentiment,Philippines_count,Poland_sentiment,Poland_count,Russian Federation_sentiment,Russian Federation_count,Saudi Arabia_sentiment,Saudi Arabia_count,Singapore_sentiment,Singapore_count,South Africa_sentiment,South Africa_count,Spain_sentiment,Spain_count,"Taiwan, Province of China_sentiment","Taiwan, Province of China_count",Turkey_sentiment,Turkey_count,Ukraine_sentiment,Ukraine_count,United Kingdom_sentiment,United Kingdom_count,United States_sentiment,United States_count
2025-12-07,Natural Disaster,-0.1327,7.0,-0.4647,21.0,-0.8406,1.0,,,,,,,-0.6485,3.0,-0.4503,3.0,-0.1208,9.0,,,-0.7006,3.0,-0.2262,1.0,-0.1256,11.0,0.121,4.0,0.1706,1.0,-0.1154,3.0,-0.4363,2.0,,,-0.1027,1.0,-0.5758,3.0,-0.4649,2.0,-0.1355,11.0,-0.704,1.0,,,,,-0.4572,12.0,-0.5441,8.0,-0.5513,78.0,-0.8816,1.0,-0.4017,4.0,-0.4005,56.0
2025-12-07,Oil Spills,-0.4507,2.0,,,,,,,,,,,-0.7433,1.0,,,,,,,-0.8297,2.0,,,,,,,,,-0.6535,2.0,,,0.1072,1.0,-0.879,1.0,,,,,,,-0.2994,1.0,,,,,,,0.0058,4.0,,,,,,,-0.0812,2.0
2025-12-07,Pandemic,-0.1863,83.0,-0.2466,140.0,-0.1099,74.0,-0.1534,56.0,-0.2962,7.0,-0.1815,27.0,0.0382,42.0,0.0457,139.0,-0.0358,630.0,-0.2269,41.0,-0.1474,357.0,-0.2362,56.0,-0.107,225.0,-0.0163,48.0,0.035,191.0,-0.0144,96.0,-0.236,55.0,0.0171,85.0,0.027,57.0,-0.012,85.0,-0.1114,89.0,-0.1647,229.0,0.0822,25.0,0.0591,15.0,0.039,23.0,-0.0601,234.0,-0.1285,121.0,-0.1644,249.0,-0.1493,43.0,-0.0983,203.0,-0.0565,651.0
2025-12-07,Politics,-0.0274,248.0,-0.1109,325.0,-0.0433,203.0,-0.1443,106.0,0.0767,20.0,-0.151,58.0,0.0441,95.0,0.0119,289.0,0.0149,475.0,-0.0365,146.0,-0.0516,940.0,-0.0704,245.0,0.0002,600.0,-0.2189,76.0,-0.0458,639.0,0.0345,205.0,-0.0529,122.0,0.0308,347.0,0.0199,209.0,-0.0048,133.0,-0.044,110.0,-0.0536,420.0,0.0756,42.0,-0.0785,35.0,-0.0073,63.0,-0.0196,565.0,-0.0721,187.0,-0.0255,561.0,-0.0476,172.0,-0.1197,356.0,-0.054,1887.0
2025-12-07,Politics-Election,-0.2305,7.0,0.0449,19.0,-0.0307,16.0,0.0089,6.0,,,-0.3696,3.0,-0.1535,10.0,0.0141,27.0,0.1003,21.0,0.0465,10.0,0.0334,63.0,0.1311,4.0,-0.1198,7.0,0.0038,9.0,0.0226,15.0,-0.5739,1.0,0.3528,3.0,-0.0262,18.0,0.4073,9.0,0.843,1.0,,,0.0028,1.0,-0.9026,1.0,-0.4101,2.0,0.3665,2.0,0.0556,22.0,0.1657,11.0,-0.0637,13.0,0.0022,1.0,,,0.0924,92.0
2025-12-07,Politics-Political Tension,0.0255,34.0,-0.2927,28.0,-0.2086,12.0,-0.0906,15.0,0.6181,1.0,0.1755,9.0,0.1488,5.0,-0.0774,15.0,0.0527,57.0,-0.1185,15.0,-0.1413,96.0,-0.0862,70.0,-0.0196,45.0,-0.012,7.0,-0.2045,107.0,-0.1697,12.0,-0.1493,26.0,-0.1085,36.0,-0.215,25.0,-0.0164,11.0,-0.16,16.0,-0.212,57.0,-0.9108,1.0,-0.0661,13.0,-0.0054,8.0,-0.1514,69.0,-0.1915,16.0,-0.0504,36.0,-0.0303,19.0,-0.3033,46.0,-0.0952,238.0
2025-12-07,Terrorist Attacks,-0.5371,18.0,-0.3362,65.0,-0.4257,34.0,-0.3848,18.0,,,-0.0674,2.0,-0.2236,4.0,-0.5678,21.0,-0.4482,41.0,-0.3376,10.0,-0.5969,160.0,-0.5749,13.0,-0.5535,27.0,-0.291,4.0,-0.7643,4.0,-0.511,54.0,-0.2788,23.0,-0.3728,27.0,-0.3201,25.0,-0.7589,3.0,-0.5924,3.0,-0.6516,24.0,-0.2953,4.0,-0.4264,8.0,-0.4346,13.0,-0.6922,17.0,-0.7218,4.0,-0.3339,66.0,-0.629,11.0,-0.4661,115.0,-0.4653,270.0
2025-12-07,Wars,0.021,9.0,0.1868,19.0,-0.0231,9.0,-0.0786,8.0,0.2697,2.0,-0.0025,7.0,-0.0194,21.0,-0.0695,20.0,0.1607,49.0,-0.1416,13.0,0.0697,40.0,-0.1202,78.0,-0.0499,49.0,-0.1055,3.0,-0.0406,58.0,-0.154,24.0,-0.0767,11.0,-0.0125,34.0,0.0288,34.0,0.0068,4.0,-0.031,18.0,-0.2173,395.0,0.1396,17.0,0.0021,10.0,0.0032,2.0,0.0558,42.0,0.1044,13.0,0.0557,110.0,-0.1228,167.0,0.0058,11.0,0.0236,224.0
2025-12-06,Economic Data,0.124,49.0,0.144,34.0,0.0596,38.0,0.2019,13.0,0.0916,8.0,-0.0878,13.0,0.2386,28.0,0.0299,48.0,0.1067,120.0,0.076,15.0,0.0432,163.0,0.3202,5.0,0.1064,109.0,0.254,24.0,-0.0273,31.0,0.2292,44.0,-0.0037,15.0,0.0526,33.0,0.2082,26.0,0.3648,16.0,-0.1483,22.0,0.1289,108.0,0.2492,4.0,0.224,10.0,0.2534,12.0,0.0811,71.0,0.1979,76.0,0.0553,86.0,0.1511,28.0,0.0755,81.0,0.0815,255.0
2025-12-06,Economic Data-Consumer Spending,,,0.0085,4.0,,,0.2122,1.0,,,0.4733,2.0,,,0.0033,1.0,-0.0318,2.0,0.0071,2.0,0.0912,3.0,,,0.5891,12.0,-0.9209,1.0,,,-0.3045,3.0,0.0046,5.0,,,,,,,0.0134,1.0,-0.9166,1.0,,,,,-0.1854,4.0,0.2612,4.0,,,-0.9074,1.0,0.0153,4.0,-0.0008,4.0,-0.1657,21.0
2025-12-06,Economic Data-Employment,0.1465,9.0,-0.4975,17.0,0.1023,30.0,0.1928,19.0,0.2137,4.0,0.003,2.0,0.1044,3.0,-0.1303,5.0,0.0484,15.0,-0.0007,2.0,0.1585,56.0,0.0031,1.0,-0.1793,17.0,0.31,12.0,0.1597,7.0,0.1933,6.0,-0.0645,2.0,-0.0051,10.0,-0.1927,2.0,0.0226,2.0,0.0766,4.0,-0.0312,23.0,0.0016,2.0,-0.3072,2.0,,,0.0608,20.0,-0.1753,13.0,-0.1333,22.0,,,-0.0404,13.0,-0.0954,81.0
2025-12-06,Economic Data-GDP,0.0162,4.0,,,-0.8637,1.0,,,,,0.9438,1.0,0.9465,1.0,,,,,,,0.2801,15.0,,,,,,,,,-0.247,3.0,,,,,0.0154,1.0,0.8571,1.0,-0.9198,2.0,0.2924,3.0,,,,,,,0.3343,2.0,-0.9174,2.0,0.4778,2.0,,,,,-0.3275,4.0
2025-12-06,Economic Data-Housing,-0.0542,12.0,0.0406,26.0,-0.0887,9.0,-0.0549,10.0,0.1884,1.0,0.9486,1.0,0.0369,6.0,0.1071,16.0,-0.0065,66.0,0.1233,4.0,-0.0743,34.0,,,-0.1034,31.0,0.1074,6.0,-0.4519,11.0,0.0135,2.0,-0.1151,11.0,0.2198,3.0,0.0184,4.0,0.1462,3.0,0.1089,11.0,0.3338,13.0,-0.4055,3.0,0.3918,14.0,-0.2797,4.0,0.1115,36.0,0.0477,16.0,0.0019,20.0,,,0.0641,78.0,0.1486,121.0
2025-12-06,Economic Data-Inflation,-0.1589,1.0,0.0076,10.0,,,,,,,,,0.4685,2.0,,,-0.0347,5.0,,,-0.1233,10.0,,,-0.0012,1.0,0.9256,1.0,-0.9096,3.0,-0.0017,1.0,0.0142,1.0,,,-0.9002,1.0,-0.4722,2.0,,,-0.7841,2.0,,,,,,,0.0216,2.0,,,-0.2478,8.0,0.0449,5.0,-0.9023,1.0,-0.5619,13.0
2025-12-06,Economic Data-Interest Rates,0.2501,9.0,-0.08,2.0,-0.2032,6.0,0.2477,3.0,,,-0.6528,1.0,0.223,3.0,0.0062,1.0,0.2247,16.0,-0.6133,4.0,-0.0328,69.0,,,0.4896,2.0,-0.7176,1.0,-0.0462,13.0,0.0459,4.0,0.0201,3.0,,,0.192,2.0,-0.348,5.0,-0.0025,2.0,0.0731,54.0,0.8434,1.0,0.2724,2.0,-0.1613,2.0,0.0031,7.0,,,-0.0861,7.0,-0.1453,5.0,0.1121,10.0,0.0558,33.0
2025-12-06,Economic Data-Manufacturing,-0.6122,1.0,,,,,,,0.0048,1.0,,,,,-0.1278,1.0,-0.1011,13.0,,,0.3705,4.0,,,0.3564,3.0,,,,,0.9437,1.0,,,0.5882,3.0,0.0112,2.0,0.1232,3.0,,,0.0021,2.0,,,0.9366,1.0,,,-0.0471,4.0,0.7155,10.0,0.2451,5.0,,,0.6373,6.0,0.2867,11.0
2025-12-06,Economic Data-Retail Sales,,,-0.8869,1.0,0.0064,1.0,0.01,1.0,,,-0.0013,1.0,,,0.0081,6.0,0.0597,8.0,0.0002,2.0,0.9308,1.0,,,0.0278,2.0,0.6358,1.0,0.2146,7.0,-0.2986,4.0,,,0.0531,3.0,0.0656,2.0,0.3564,5.0,0.033,2.0,-0.1309,6.0,,,0.0001,1.0,0.002,2.0,0.1391,2.0,0.4921,2.0,-0.9151,1.0,,,0.5053,4.0,0.0112,21.0
2025-12-06,Extreme Weather,-0.0944,160.0,-0.2339,68.0,-0.0502,160.0,-0.1308,34.0,0.0792,3.0,0.1391,11.0,-0.1504,18.0,-0.1051,53.0,0.0039,286.0,0.015,29.0,-0.0719,151.0,-0.4813,12.0,-0.1148,65.0,-0.1404,33.0,-0.0108,34.0,-0.1964,28.0,-0.129,18.0,0.0185,1.0,-0.2279,12.0,-0.0508,51.0,0.0457,55.0,-0.2137,151.0,-0.2866,8.0,-0.047,1.0,0.2605,3.0,-0.1045,125.0,-0.1011,43.0,-0.2477,93.0,-0.1295,37.0,-0.0913,118.0,-0.1213,259.0
2025-12-06,Extreme Weather-Cold,-0.1141,4.0,0.0165,6.0,0.0022,1.0,-0.1837,14.0,-0.6348,1.0,0.0047,1.0,-0.0031,1.0,-0.0292,7.0,-0.0527,35.0,-0.0173,7.0,-0.1748,84.0,0.0209,2.0,0.0832,16.0,0.2981,4.0,0.1637,17.0,-0.125,22.0,,,,,-0.0114,5.0,0.0209,1.0,0.0284,10.0,-0.1029,99.0,,,,,,,-0.0643,12.0,-0.2253,24.0,-0.1265,27.0,-0.0477,21.0,0.0413,33.0,-0.1617,96.0
2025-12-06,Extreme Weather-Drought,0.0159,13.0,-0.2767,13.0,-0.0009,50.0,-0.3065,3.0,,,0.015,1.0,0.0608,4.0,0.0292,7.0,-0.0128,16.0,-0.1166,4.0,-0.2112,28.0,-0.6867,4.0,0.066,10.0,0.0015,1.0,-0.8018,1.0,-0.1091,8.0,-0.4359,3.0,,,-0.2821,6.0,-0.1337,5.0,0.0123,2.0,0.26,6.0,0.0123,5.0,,,0.1418,3.0,0.2243,10.0,-0.0825,12.0,-0.2258,67.0,0.0131,3.0,-0.1366,19.0,-0.116,38.0
2025-12-06,Extreme Weather-Heat,0.0067,20.0,-0.0675,20.0,-0.0724,5.0,0.0903,2.0,,,-0.032,3.0,,,-0.0871,3.0,0.0254,22.0,0.0054,1.0,-0.2297,17.0,,,0.318,9.0,0.0064,1.0,-0.0009,6.0,-0.22,4.0,0.0066,1.0,0.5877,1.0,,,,,0.0354,3.0,-0.2224,6.0,,,0.4097,2.0,0.0169,3.0,-0.0396,9.0,,,0.9303,2.0,-0.0054,1.0,-0.2253,15.0,-0.1039,21.0
2025-12-06,Fiscal Policy,0.1835,66.0,-0.0579,47.0,0.0546,42.0,-0.121,19.0,0.1172,5.0,-0.3758,7.0,0.1884,14.0,0.0377,56.0,0.0211,88.0,0.1057,12.0,0.0623,160.0,-0.0192,12.0,-0.0119,92.0,-0.0977,12.0,0.0737,35.0,0.2298,41.0,0.0323,14.0,0.1605,57.0,0.2077,36.0,0.0065,30.0,-0.0006,9.0,-0.0243,67.0,0.0259,2.0,,,-0.0951,14.0,0.0459,106.0,-0.0856,40.0,0.0691,63.0,0.1134,11.0,-0.1424,62.0,-0.0159,267.0
2025-12-06,Fiscal Policy-Stimulus Package,0.1319,22.0,-0.321,13.0,0.0191,14.0,-0.1988,13.0,0.0076,4.0,-0.2359,11.0,0.0201,7.0,-0.0697,24.0,0.1202,21.0,-0.0848,8.0,0.1118,41.0,-0.0212,6.0,-0.0298,45.0,0.0224,13.0,0.2893,8.0,0.1297,20.0,,,0.3067,38.0,0.1352,11.0,0.0874,13.0,0.148,7.0,0.183,22.0,,,,,0.3793,4.0,0.0821,32.0,-0.1009,10.0,-0.0437,32.0,-0.2879,11.0,0.0034,84.0,0.0309,128.0
2025-12-06,Monetary Policy,0.2978,6.0,,,-0.3094,4.0,0.4116,2.0,,,,,0.9468,1.0,,,0.3067,12.0,-0.6533,1.0,-0.01,53.0,,,0.8987,1.0,0.0902,2.0,-0.4611,3.0,0.0116,1.0,-0.3319,1.0,,,0.192,2.0,,,-0.0474,1.0,0.0582,36.0,,,,,-0.3319,1.0,0.0074,1.0,0.0125,3.0,-0.1995,3.0,-0.2177,4.0,0.1524,6.0,0.0583,15.0
2025-12-06,Monetary Policy-Interest Rates,,,-0.3815,2.0,,,0.0838,1.0,,,,,-0.8672,1.0,,,-0.0004,5.0,,,-0.0098,7.0,,,,,,,-0.5926,3.0,-0.0464,1.0,-0.8074,1.0,,,,,,,,,-0.1542,4.0,0.0003,1.0,0.0124,1.0,,,,,,,0.0055,11.0,,,-0.0255,1.0,-0.0655,11.0
2025-12-06,Monetary Policy-Quantitative Easing,-0.0339,3.0,,,,,0.7532,1.0,,,,,0.8708,1.0,0.0014,1.0,0.0513,9.0,0.472,2.0,0.1846,7.0,,,-0.0002,2.0,,,0.6061,5.0,-0.0059,3.0,,,,,0.3316,3.0,0.0497,1.0,,,0.0137,13.0,-0.0121,1.0,0.0204,1.0,0.8639,2.0,,,0.1839,4.0,0.048,1.0,-0.002,3.0,0.0269,1.0,0.1422,14.0
2025-12-06,Natural Disaster,-0.1439,5.0,-0.7121,34.0,-0.0267,4.0,-0.5577,4.0,,,,,-0.21,2.0,-0.6638,3.0,-0.1026,11.0,-0.8698,1.0,-0.5469,5.0,-0.9112,1.0,-0.3141,8.0,-0.2445,12.0,-0.4486,3.0,-0.8534,1.0,0.411,2.0,,,-0.094,1.0,-0.2519,2.0,0.0122,1.0,-0.1864,16.0,-0.2255,3.0,,,,,0.0151,7.0,-0.0141,9.0,-0.3785,27.0,,,-0.8841,2.0,-0.4453,39.0
2025-12-06,Oil Spills,,,-0.7368,1.0,,,,,,,,,,,-0.0613,2.0,-0.0115,3.0,,,,,,,,,,,,,,,,,-0.9102,1.0,,,,,-0.859,1.0,,,,,,,,,-0.4524,2.0,-0.0186,9.0,,,,,-0.7854,2.0,-0.5421,1.0
2025-12-06,Pandemic,-0.0153,96.0,-0.0214,95.0,-0.0274,118.0,-0.0449,72.0,-0.1403,7.0,-0.2479,24.0,0.0353,27.0,0.0262,127.0,0.0526,716.0,-0.1914,38.0,-0.1694,398.0,-0.1808,17.0,-0.0844,335.0,-0.1405,42.0,-0.1674,106.0,-0.0347,118.0,-0.1647,29.0,0.0465,96.0,-0.1835,63.0,0.0411,61.0,-0.0592,99.0,-0.2271,244.0,-0.1289,28.0,0.0757,18.0,-0.0937,27.0,-0.0718,256.0,-0.1865,125.0,-0.1575,334.0,-0.0989,59.0,-0.2085,240.0,-0.0685,708.0
2025-12-06,Politics,-0.0354,345.0,-0.0507,260.0,-0.0018,296.0,-0.0403,113.0,0.0008,30.0,-0.033,56.0,0.0937,77.0,-0.0233,336.0,-0.0157,575.0,-0.0514,169.0,-0.0646,1181.0,-0.0743,114.0,0.0011,772.0,-0.0597,121.0,-0.084,256.0,0.0816,275.0,-0.1115,62.0,0.0225,359.0,-0.0156,245.0,0.0636,121.0,-0.069,136.0,-0.0274,482.0,0.0767,23.0,-0.1512,27.0,-0.1267,87.0,-0.0006,710.0,-0.0713,240.0,-0.0642,720.0,0.0707,118.0,-0.0772,316.0,-0.0625,2001.0
2025-12-06,Politics-Election,0.0347,17.0,0.075,25.0,0.1162,16.0,0.0548,2.0,,,0.0486,1.0,0.2394,3.0,0.0002,25.0,-0.0364,20.0,0.126,7.0,-0.0497,61.0,-0.9142,2.0,0.0128,14.0,0.0085,4.0,-0.0823,4.0,0.1089,8.0,,,-0.0875,27.0,0.1501,7.0,0.856,1.0,0.0311,3.0,0.0027,2.0,,,-0.0707,4.0,-0.0001,1.0,-0.031,21.0,0.0049,6.0,0.0457,14.0,,,0.0086,2.0,-0.0088,87.0
2025-12-06,Politics-Political Tension,0.0024,60.0,0.105,18.0,-0.0184,21.0,-0.0901,27.0,0.1477,2.0,-0.075,6.0,-0.4434,4.0,-0.0429,36.0,-0.1379,48.0,-0.052,21.0,-0.1052,118.0,-0.1687,47.0,-0.0285,92.0,-0.0856,9.0,-0.0967,24.0,0.1132,43.0,-0.0073,10.0,-0.1324,53.0,0.0389,42.0,-0.1404,9.0,-0.0622,18.0,-0.2585,38.0,0.2309,3.0,0.0049,2.0,-0.0535,9.0,-0.068,223.0,-0.1774,32.0,0.0115,64.0,-0.0997,34.0,-0.0835,32.0,-0.149,273.0
2025-12-06,Terrorist Attacks,-0.5004,7.0,-0.1595,14.0,-0.4392,34.0,-0.3762,68.0,-0.8067,2.0,,,-0.5301,3.0,-0.3389,10.0,-0.2381,32.0,-0.591,1.0,-0.4415,114.0,-0.5646,30.0,-0.4028,25.0,-0.8782,1.0,,,-0.6343,44.0,-0.4617,5.0,-0.6611,32.0,-0.4801,28.0,-0.085,2.0,-0.8405,2.0,-0.5424,62.0,-0.8077,1.0,0.0235,1.0,-0.4546,28.0,-0.5914,22.0,-0.667,4.0,-0.606,84.0,-0.7131,15.0,-0.2731,45.0,-0.3993,235.0
2025-12-06,Wars,0.0496,33.0,-0.1125,26.0,0.192,12.0,0.0137,7.0,0.1887,6.0,-0.0509,14.0,0.0494,19.0,-0.0254,28.0,-0.0883,26.0,-0.0816,21.0,0.0851,29.0,-0.0552,39.0,-0.0305,44.0,0.0814,6.0,0.1087,29.0,0.1415,10.0,0.0219,4.0,0.1196,27.0,0.114,37.0,0.0745,10.0,-0.0112,18.0,-0.1689,391.0,-0.0772,20.0,0.0112,6.0,-0.2949,2.0,0.0513,35.0,0.1581,27.0,-0.0037,129.0,-0.0516,198.0,-0.0869,5.0,-0.0037,166.0
2025-12-05,Economic Data,0.0836,118.0,0.1384,83.0,0.0259,60.0,0.0618,52.0,0.1441,51.0,0.1121,34.0,0.0941,16.0,-0.0408,96.0,0.1203,553.0,0.0844,45.0,0.0678,234.0,0.0026,5.0,0.0051,202.0,0.0159,124.0,0.29,183.0,0.1403,95.0,0.12,25.0,0.1656,49.0,0.3339,14.0,0.1859,44.0,0.0123,44.0,0.1645,189.0,-0.234,8.0,0.4366,12.0,0.0448,25.0,0.1292,142.0,0.2296,308.0,0.0905,188.0,-0.0565,46.0,0.0698,217.0,0.1204,386.0
2025-12-05,Economic Data-Consumer Spending,-0.2243,7.0,0.0053,2.0,-0.3105,4.0,0.052,10.0,,,0.2957,3.0,,,,,-0.0066,22.0,0.9154,1.0,0.1367,6.0,,,-0.172,22.0,-0.2887,5.0,0.2507,4.0,0.0023,3.0,,,,,-0.0005,1.0,0.0107,2.0,0.0142,3.0,0.0017,7.0,,,0.0106,2.0,0.2514,4.0,0.0242,9.0,0.0097,7.0,,,0.0017,1.0,0.0169,18.0,-0.0093,35.0
2025-12-05,Economic Data-Employment,-0.1448,30.0,0.1596,13.0,0.1465,45.0,-0.176,77.0,0.2438,5.0,0.2101,6.0,0.0019,1.0,0.0507,16.0,-0.1427,43.0,-0.0879,6.0,0.0556,75.0,-0.0147,1.0,0.16,58.0,0.2088,63.0,0.1003,31.0,-0.0723,14.0,0.4149,3.0,-0.0576,12.0,0.4502,4.0,0.4347,5.0,-0.0127,8.0,0.1667,44.0,-0.0403,6.0,0.7774,3.0,0.1361,5.0,0.1416,54.0,-0.0948,15.0,0.1686,40.0,-0.0019,16.0,-0.3577,12.0,0.0119,84.0
2025-12-05,Economic Data-GDP,0.1214,6.0,-0.191,1.0,0.5941,9.0,0.9067,2.0,-0.0004,1.0,0.9414,3.0,0.9525,4.0,0.4415,13.0,-0.0136,10.0,0.0365,1.0,0.7303,23.0,,,0.1029,16.0,0.9229,1.0,0.1746,1.0,0.0845,2.0,0.5683,1.0,0.5642,5.0,,,0.3841,1.0,,,-0.0831,5.0,,,-0.8956,1.0,,,0.0019,6.0,,,0.9322,4.0,,,,,-0.0684,11.0
2025-12-05,Economic Data-Housing,0.2786,13.0,0.0644,23.0,0.236,13.0,0.1319,41.0,0.201,21.0,0.1697,7.0,0.0021,1.0,0.0476,18.0,0.065,85.0,0.3773,14.0,0.1415,47.0,-0.3815,1.0,0.0882,38.0,-0.0102,39.0,0.2125,74.0,-0.1443,6.0,0.0167,15.0,0.0865,7.0,,,0.2691,13.0,-0.0053,13.0,0.2303,72.0,-0.2797,6.0,0.2402,11.0,0.0353,9.0,0.1213,127.0,0.0504,69.0,0.1444,32.0,0.0813,12.0,0.0739,81.0,0.107,153.0
2025-12-05,Economic Data-Inflation,-0.3,4.0,,,0.3509,2.0,-0.0702,5.0,,,-0.599,4.0,0.0027,1.0,0.0568,1.0,-0.0921,13.0,-0.389,1.0,-0.1852,10.0,,,-0.3104,3.0,0.1242,7.0,0.0115,4.0,,,0.6436,1.0,,,-0.4838,4.0,0.3739,9.0,0.3639,4.0,-0.0284,9.0,,,,,-0.1904,4.0,-0.0923,3.0,0.2585,12.0,-0.2214,15.0,0.2372,6.0,0.9394,1.0,-0.0472,41.0
2025-12-05,Economic Data-Interest Rates,-0.0539,37.0,-0.3251,13.0,-0.2331,20.0,-0.0171,17.0,0.9031,1.0,0.1032,7.0,0.0481,1.0,0.0508,9.0,0.3044,41.0,0.086,9.0,0.0212,324.0,-0.8991,1.0,0.3143,20.0,0.223,18.0,-0.0108,18.0,0.1707,4.0,-0.1372,8.0,0.313,10.0,-0.0532,3.0,0.2224,5.0,-0.0331,6.0,0.1908,65.0,0.0408,1.0,0.03,1.0,-0.1494,11.0,0.2197,15.0,0.3212,23.0,-0.077,15.0,0.2276,5.0,0.1163,21.0,0.0609,79.0
2025-12-05,Economic Data-Manufacturing,0.0862,10.0,0.3675,2.0,0.0919,5.0,-0.0957,13.0,0.3542,9.0,0.4668,3.0,0.1429,1.0,0.1144,13.0,0.1801,49.0,-0.1045,7.0,0.3794,10.0,,,0.1833,10.0,0.023,10.0,0.2806,21.0,0.2964,3.0,0.5051,5.0,0.2205,5.0,0.9015,3.0,,,-0.0029,1.0,0.0717,11.0,,,-0.8646,1.0,0.3322,3.0,0.0755,31.0,0.6316,30.0,0.488,5.0,,,0.0883,7.0,0.3412,17.0
2025-12-05,Economic Data-Retail Sales,0.2279,8.0,0.1619,7.0,0.2703,6.0,0.1341,8.0,0.3467,7.0,0.519,9.0,,,0.2991,11.0,0.1543,15.0,0.9362,1.0,0.3851,16.0,,,0.0354,31.0,0.2085,25.0,0.7555,23.0,-0.7637,4.0,0.3781,2.0,0.5326,4.0,,,0.4752,3.0,0.1496,6.0,0.1047,28.0,,,0.5068,4.0,0.0962,9.0,0.2135,9.0,0.3706,24.0,0.6471,8.0,,,0.1045,44.0,0.2597,46.0
2025-12-05,Extreme Weather,-0.0378,267.0,-0.1265,67.0,0.0499,76.0,-0.2324,40.0,0.3198,8.0,0.1708,17.0,-0.2917,7.0,-0.1082,93.0,-0.0067,330.0,-0.1201,22.0,-0.1185,154.0,-0.1122,12.0,-0.0174,88.0,0.0607,80.0,-0.0144,140.0,0.0155,64.0,-0.0282,14.0,-0.234,7.0,0.057,14.0,-0.1225,57.0,0.0187,69.0,-0.1585,191.0,0.1282,8.0,0.0294,15.0,-0.0933,18.0,0.0421,207.0,0.0453,73.0,-0.2339,122.0,-0.077,46.0,-0.1627,135.0,-0.0724,320.0
2025-12-05,Extreme Weather-Cold,-0.0466,7.0,-0.0569,9.0,,,-0.078,28.0,0.163,3.0,-0.1533,11.0,-0.0157,2.0,0.0216,14.0,0.0016,47.0,0.0228,8.0,-0.1417,60.0,-0.7971,1.0,-0.033,14.0,-0.1313,26.0,-0.0076,78.0,-0.1174,28.0,,,,,-0.2162,1.0,,,0.0319,16.0,-0.0602,117.0,0.9206,1.0,0.0062,2.0,,,-0.0779,9.0,0.2265,22.0,-0.2689,29.0,-0.063,29.0,-0.0583,36.0,-0.0024,135.0
2025-12-05,Extreme Weather-Drought,-0.0377,15.0,0.3174,17.0,-0.1079,23.0,-0.6239,1.0,0.2019,4.0,-0.4282,1.0,-0.0315,4.0,0.1132,8.0,-0.0412,22.0,0.359,5.0,0.133,34.0,-0.353,5.0,-0.0148,13.0,,,0.0031,4.0,-0.0481,29.0,0.1897,2.0,0.0374,2.0,0.0488,3.0,-0.1119,4.0,0.5375,4.0,-0.1666,24.0,,,0.0014,1.0,-0.3339,5.0,0.0386,20.0,0.5098,9.0,-0.3794,56.0,0.0082,5.0,-0.2147,8.0,-0.0654,54.0
2025-12-05,Extreme Weather-Heat,-0.0721,28.0,-0.0137,53.0,0.113,11.0,,,,,-0.0718,2.0,0.0037,1.0,-0.1126,10.0,0.1271,36.0,0.03,1.0,-0.3324,10.0,0.8459,1.0,-0.1133,18.0,0.4239,5.0,0.0315,12.0,0.0003,4.0,0.0696,5.0,0.0093,1.0,,,,,0.0049,1.0,0.201,18.0,,,0.0846,1.0,-0.0302,3.0,0.1427,32.0,0.1411,9.0,0.9232,1.0,-0.0007,3.0,-0.1183,4.0,0.0473,32.0
2025-12-05,Fiscal Policy,-0.0123,124.0,-0.0466,69.0,0.0358,71.0,0.1989,55.0,0.2034,26.0,0.0256,15.0,-0.1011,5.0,-0.0006,104.0,0.0173,368.0,0.0329,34.0,-0.0465,152.0,0.017,27.0,0.0346,206.0,-0.0288,45.0,0.1868,80.0,0.1879,85.0,-0.0248,21.0,0.0549,123.0,0.1285,46.0,-0.0199,52.0,0.0293,41.0,0.1275,151.0,0.0082,1.0,-0.0614,6.0,0.0825,15.0,0.0856,185.0,-0.1123,84.0,0.023,180.0,-0.0395,62.0,-0.0114,123.0,-0.0231,417.0
2025-12-05,Fiscal Policy-Stimulus Package,-0.0453,49.0,-0.0822,49.0,0.1375,27.0,0.1044,38.0,0.0822,17.0,0.0275,6.0,0.4336,2.0,0.083,74.0,0.0139,124.0,0.0091,25.0,0.2153,69.0,0.3421,28.0,0.0199,58.0,0.1561,43.0,-0.0124,39.0,0.0511,41.0,0.0468,7.0,0.112,73.0,0.2878,16.0,-0.0397,25.0,0.1331,39.0,0.15,51.0,,,0.0684,3.0,0.126,10.0,0.1908,91.0,-0.3224,47.0,0.0778,58.0,0.0301,52.0,-0.0853,92.0,0.0642,223.0
